,year,month,article,qid,monthly_pageviews
18582,2024,11,Queen of Hearts,Q7270607,229.0
18583,2024,11,Safe and Sound,Q13360186,228.0
18584,2024,11,The Bones,Q85806617,226.0
18585,2024,11,Modern Love,Q2577736,226.0
18586,2024,11,If I Were a Rich Man,Q3148063,226.0
18587,2024,11,A Brand New Day,Q49810,225.0
18588,2024,11,Dynamite,Q98073193,224.0
18589,2024,11,Against the Wind,Q4691104,223.0
18590,2024,11,I Believe,Q16996234,223.0
18591,2024,11,Treat Her Right,Q17035454,222.0
18592,2024,11,Clickbait,,221.0
18593,2024,11,My Boo,Q6945064,220.0
18594,2024,11,Steal Away,Q7605249,219.0
18595,2024,11,Ghost Town,Q55280919,219.0
18596,2024,11,Enchanted,Q96377272,219.0
18597,2024,11,Me Myself and I,Q6802985,219.0
18598,2024,11,Partition,Q15843028,218.0
18599,2024,11,Cookie,Q113546515,217.0
18600,2024,11,Pride,Q30603333,217.0
18601,2024,11,Fox on the Run,Q2330074,215.0
18602,2024,11,Malagueña,Q6741063,215.0
18603,2024,11,Can You Feel It,Q2519543,215.0
18604,2024,11,Better Place,Q122890867,214.0
18605,2024,11,Levon,Q1445935,214.0
18606,2024,11,Back in Black,Q2466691,213.0
18607,2024,11,Pure,Q17065857,213.0
18608,2024,11,River,Q16968632,213.0
18609,2024,11,Let's Stay Together,Q1129496,212.0
18610,2024,11,Start Again,Q65090819,212.0
18611,2024,11,Best of My Love,Q3808735,210.0
18612,2024,11,Today,Q2758957,209.0
18613,2024,11,Laura,Q3827723,209.0
18614,2024,11,Down by the River,Q2805621,209.0
18615,2024,11,Here's to You,Q3133968,209.0
18616,2024,11,I'm a Man,Q5966981,208.0
18617,2024,11,Dynamite,Q1269045,208.0
18618,2024,11,9 to 5,Q4646460,208.0
18619,2024,11,Right Here,Q7333521,208.0
18620,2024,11,Mine,Q1648799,208.0
18621,2024,11,Cheap Thrills,Q22338688,205.0
18622,2024,11,Die Hard,Q113499613,204.0
18623,2024,11,Please Please Me,Q736799,203.0
18624,2024,11,Work Out,Q17040240,203.0
18625,2024,11,Bad Things,Q27943305,203.0
18626,2024,11,The Man,Q66314458,203.0
18627,2024,11,Whipping Post,Q7993733,203.0
18628,2024,11,Heartless,Q2075331,203.0
18629,2024,11,Men in Black,Q3854600,202.0
18630,2024,11,Larger than Life,Q763311,202.0
18631,2024,11,World on Fire,Q123577623,202.0
18632,2024,11,Delilah,Q903546,201.0
18633,2024,11,On the Road Again,Q528674,201.0
18634,2024,11,The Heat Is On,Q2411905,200.0
18635,2024,11,Donna,Q3502191,199.0
18636,2024,11,Angel of Death,Q532024,199.0
18637,2024,11,Truly Madly Deeply,Q2544408,199.0
18638,2024,11,Baby Blue,Q4838206,198.0
18639,2024,11,Philadelphia Freedom,Q2575429,198.0
18640,2024,11,New Woman,Q129175647,198.0
18641,2024,11,The Morning After,Q7752274,198.0
18642,2024,11,Falling Down,Q57707716,198.0
18643,2024,11,Let It Be Me,Q3016327,197.0
18644,2024,11,Daddy Cool,Q1156952,197.0
18645,2024,11,Timber,Q15054054,197.0
18646,2024,11,Ashes to Ashes,Q288437,197.0
18647,2024,11,Video Games,Q771253,197.0
18648,2024,11,Reflection,Q2019676,197.0
18649,2024,11,Bam Bam,Q39069690,197.0
18650,2024,11,Seven,Q120682483,197.0
18651,2024,11,All Around the World,Q965027,196.0
18652,2024,11,Open Your Heart,Q595370,196.0
18653,2024,11,I Don't Wanna Wait,Q126051126,196.0
18654,2024,11,Self Control,Q1550581,195.0
18655,2024,11,Latch,Q6495132,195.0
18656,2024,11,Dirty Work,Q30597747,195.0
18657,2024,11,It's a Jungle Out There,Q3155809,195.0
18658,2024,11,The Name of the Game,Q1808429,194.0
18659,2024,11,Nobody Knows,Q130301280,194.0
18660,2024,11,A Hard Day's Night,Q1786521,194.0
18661,2024,11,Foundations,Q1172554,193.0
18662,2024,11,Hiss,Q124363248,193.0
18663,2024,11,"Going, Going, Gone",Q5577731,193.0
18664,2024,11,Tragedy,Q2323852,193.0
18665,2024,11,Mean,Q2303661,192.0
18666,2024,11,Exes,Q123472066,192.0
18667,2024,11,Lifetimes,Q128807815,192.0
18668,2024,11,Reunited,Q7317606,191.0
18669,2024,11,Sliver,Q1706908,190.0
18670,2024,11,Supernova,Q125960688,190.0
18671,2024,11,What's New Pussycat?,Q3434878,189.0
18672,2024,11,Human,Q1145446,189.0
18673,2024,11,Crazy,Q1139219,188.0
18674,2024,11,Always,Q3444686,188.0
18675,2024,11,Mistletoe,Q610635,188.0
18676,2024,11,Just a Gigolo,Q1405817,187.0
18677,2024,11,Vertigo,Q2085194,187.0
18678,2024,11,Parachute,Q28451448,187.0
18679,2024,11,Animals,Q17716087,186.0
18680,2024,11,Angie,Q166686,186.0
18681,2024,11,The Old North State,Q7754888,186.0
18682,2024,11,Feelings,Q1940735,185.0
18683,2024,11,I Wonder,Q55614229,184.0
18684,2024,11,This Love,Q1982114,184.0
18685,2024,11,Games Without Frontiers,Q2750707,183.0
18686,2024,11,Holy Ground,Q5885603,183.0
18687,2024,11,Cheerleader,Q18387054,183.0
18688,2024,11,Daughter,Q2530911,182.0
18689,2024,11,Accidentally in Love,Q2417567,182.0
18690,2024,11,Man Down,Q583423,182.0
18691,2024,11,Obsession,Q2013042,182.0
18692,2024,11,Lights Camera Action,Q130375985,182.0
18693,2024,11,Grace Kelly,Q2083135,182.0
18694,2024,11,The Cisco Kid,Q21261769,181.0
18695,2024,11,Picture of You,Q267716,180.0
18696,2024,11,Ours,Q2704752,176.0
18697,2024,11,She Wolf,Q1775611,176.0
18698,2024,11,White Horse,Q2076591,175.0
18699,2024,11,S.O.B.,Q21178767,172.0
18700,2024,11,Rag Doll,Q2635014,172.0
18701,2024,11,Goodbye Girl,Q7737302,171.0
18702,2024,11,Windy,Q17147235,171.0
18703,2024,11,Frankie and Johnny,Q1445112,170.0
18704,2024,11,Finally,Q5449492,168.0
18705,2024,11,I Can't Stand the Rain,Q1322307,167.0
18706,2024,11,November 18th,Q125503906,165.0
18707,2024,11,This Is It,Q7785823,164.0
18708,2024,11,Dark Lady,Q587272,164.0
18709,2024,11,Royals,Q14370331,163.0
18710,2024,11,Carolina,Q5044764,162.0
18711,2024,11,Lifestyle,Q17812766,160.0
18712,2024,11,Oblivion,Q7075198,157.0
18713,2024,11,Bloody Valentine,Q96417857,156.0
18714,2024,11,Long Story Short,Q105943568,155.0
18715,2024,11,Crush on You,Q5190214,155.0
18716,2024,11,California,Q1026783,152.0
18717,2024,11,Tears,,152.0
18718,2024,11,+57,,152.0
18719,2024,11,Halloween,Q3782739,151.0
18720,2024,11,Believe,Q4882774,150.0
18721,2024,11,Baby Baby,Q4838190,149.0
18722,2024,11,Right Now,Q7333546,147.0
18723,2024,11,Breathe,Q124811403,147.0
18724,2024,11,Why Me,Q1415217,147.0
18725,2024,11,Almost There,Q16199121,146.0
18726,2024,11,Love Boat,Q6690388,144.0
18727,2024,11,Jungle Love,Q6312864,143.0
18728,2024,11,I'll Be Around,Q5965623,141.0
18729,2024,11,Candy Rain,Q5032123,141.0
18730,2024,11,Stand by You,Q21428083,141.0
18731,2024,11,Amie,Q16961370,140.0
18732,2024,11,Victorious,Q22075253,139.0
18733,2024,11,Who Are You,Q2421169,138.0
18734,2024,11,That Thing You Do!,Q7711299,138.0
18735,2024,11,Georgy Girl,Q5548494,138.0
18736,2024,11,Count On Me,Q5176808,138.0
18737,2024,11,Elected,Q3360296,137.0
18738,2024,11,Eloise,Q3051637,136.0
18739,2024,11,Elvira,Q16992455,136.0
18740,2024,11,Natural High,Q16998546,134.0
18741,2024,11,What a Man,Q2566532,134.0
18742,2024,11,Unwound,Q7897840,134.0
18743,2024,11,Corona,Q5172122,134.0
18744,2024,11,Stoner,Q17305152,133.0
18745,2024,11,Stoney End,Q25218664,133.0
18746,2024,11,Summer,Q15982968,133.0
18747,2024,11,Georgy Porgy,Q2578892,132.0
18748,2024,11,Fate,Q125343087,132.0
18749,2024,11,Boys,Q33857764,132.0
18750,2024,11,In Your Eyes,Q763677,132.0
18751,2024,11,Who Dat,Q7997199,132.0
18752,2024,11,Mercy,Q2301379,131.0
18753,2024,11,Weird Science,Q7980324,131.0
18754,2024,11,Can't You See,Q5028999,131.0
18755,2024,11,Over My Head,Q7113415,130.0
18756,2024,11,Supernatural,Q125935228,127.0
18757,2024,11,Institutionalized,Q6041253,127.0
18758,2024,11,What a Girl Wants,Q1347115,126.0
18759,2024,11,Collide,Q5147131,125.0
18760,2024,11,Fearless,Q945192,123.0
18761,2024,11,Heart to Heart,Q19893091,122.0
18762,2024,11,Work Song,Q19858173,122.0
18763,2024,11,Burn It Down,Q124625322,121.0
18764,2024,11,Creep,Q1408525,121.0
18765,2024,11,Brazil,Q96373918,120.0
18766,2024,11,Secret Agent Man,Q7443952,120.0
18767,2024,11,That Lady,Q7711220,120.0
18768,2024,11,My Blue Heaven,Q1551009,118.0
18769,2024,11,Show Me Love,Q2423959,118.0
18770,2024,11,OMG,Q130425972,118.0
18771,2024,11,God Bless the Child,Q1533602,118.0
18772,2024,11,Young Blood,Q8057982,118.0
18773,2024,11,Holy Grail,Q14110323,118.0
18774,2024,11,Goodies,Q960371,118.0
18775,2024,11,Ride,Q3935177,117.0
18776,2024,11,Angel,Q3616706,117.0
18777,2024,11,You Can't Win,Q49804,117.0
18778,2024,11,The Giver,,117.0
18779,2024,11,Uma Thurman,Q18786467,117.0
18780,2024,11,Tonight,Q30599688,117.0
18781,2024,11,Russians,Q2631380,117.0
18782,2024,11,Runaway Love,Q4048597,116.0
18783,2024,11,Flowers,Q65119750,116.0
18784,2024,11,The World Is Yours,Q1115298,116.0
18785,2024,11,Gold,Q65089936,116.0
18786,2024,11,Outro,Q25212101,115.0
18787,2024,11,Burn It Down,Q19991,115.0
18788,2024,11,Runaway,Q2539410,115.0
18789,2024,11,Ya Ya,Q130517690,114.0
18790,2024,11,Remember,Q7311636,114.0
18791,2024,11,The Blacker the Berry,Q19627381,114.0
18792,2024,11,Summer,Q7637246,114.0
18793,2024,11,Who Do You Love?,Q4019600,113.0
18794,2024,11,If,Q1891086,113.0
18795,2024,11,Aja,Q19871776,113.0
18796,2024,11,Somewhere,Q2231931,113.0
18797,2024,11,You Got Me,Q8057247,113.0
18798,2024,11,State of Grace,Q339597,113.0
18799,2024,11,Back for Good,Q2574121,113.0
18800,2024,11,Remains of the Day,Q7311520,112.0
18801,2024,11,Takin' It to the Streets,Q7678311,112.0
18802,2024,11,Silent Hill,Q112161103,112.0
18803,2024,11,Faithfully,Q5431307,112.0
18804,2024,11,Better Man,Q27677387,111.0
18805,2024,11,Bellyache,Q30603067,111.0
18806,2024,11,Murder She Wrote,Q48817196,111.0
18807,2024,11,Anybody,Q106670305,111.0
18808,2024,11,Betrayed,Q48798988,111.0
18809,2024,11,Rock On,Q7354619,110.0
18810,2024,11,Look of Love,Q17035256,110.0
18811,2024,11,Private Dancer,Q1472580,110.0
18812,2024,11,Buttons,Q1573122,110.0
18813,2024,11,Loyalty,Q29510461,110.0
18814,2024,11,The Ladies Who Lunch,Q18164335,110.0
18815,2024,11,They Don't Know,Q7783694,110.0
18816,2024,11,The Number of the Beast,Q780895,109.0
18817,2024,11,Picture,Q7191144,109.0
18818,2024,11,"No, No, No",Q149501,109.0
18819,2024,11,Powderfinger,Q3756063,109.0
18820,2024,11,Obsessed,Q125024843,108.0
18821,2024,11,Sparks Fly,Q2705596,108.0
18822,2024,11,You're My Best Friend,Q839848,108.0
18823,2024,11,The Beat Goes On,Q7716097,108.0
18824,2024,11,Over the Hills and Far Away,Q7113493,108.0
18825,2024,11,Thumbs,Q28452361,108.0
18826,2024,11,Naturally,Q731449,107.0
18827,2024,11,Let's Go Brandon,Q109284832,107.0
18828,2024,11,Beautiful Soul,Q4877813,107.0
18829,2024,11,We Didn't Start the Fire,Q120441376,107.0
18830,2024,11,Living Dead Girl,Q1964937,107.0
18831,2024,11,That's What I Like,Q28452709,106.0
18832,2024,11,She's the One,Q943426,106.0
18833,2024,11,Big Mama,Q128789427,106.0
18834,2024,11,530,Q129900246,106.0
18835,2024,11,The Warrior,Q7773598,106.0
18836,2024,11,Wild Wild West,Q4019788,106.0
18837,2024,11,Love Again,Q104843655,106.0
18838,2024,11,Leave Me Alone,Q750373,106.0
18839,2024,11,1901,Q3597864,106.0
18840,2024,11,After Hours,Q125536042,106.0
18841,2024,11,Live Your Life,Q1050753,105.0
18842,2024,11,Five Years,Q5456203,105.0
18843,2024,11,Frozen,Q313351,105.0
18844,2024,11,Let the Music Play,Q1821040,105.0
18845,2024,11,Josie,Q30597450,105.0
18846,2024,11,Go West,Q701588,105.0
18847,2024,11,Out of Time,Q110628661,105.0
18848,2024,11,When We Were Young,Q21684082,105.0
18849,2024,11,Happier Than Ever,Q106627156,105.0
18850,2024,11,Chinese Food,Q16729335,104.0
18851,2024,11,Seven,Q98557813,104.0
18852,2024,11,Heartbreaker,Q527927,104.0
18853,2024,11,Maroon,Q114804768,104.0
18854,2024,11,The Middle,Q47494729,104.0
18855,2024,11,Shannon,Q28451242,103.0
18856,2024,11,Doing It,Q18786538,103.0
18857,2024,11,Maria,Q1029338,103.0
18858,2024,11,Kiss,Q1427327,103.0
18859,2024,11,Live Forever,Q769355,102.0
18860,2024,11,Back to Black,Q957761,102.0
18861,2024,11,She's Gone,Q7491802,102.0
18862,2024,11,Moon Over Miami,Q11989923,102.0
18863,2024,11,Testify,Q2738324,102.0
18864,2024,11,All for Love,Q2529083,102.0
18865,2024,11,Lullaby,Q3047725,102.0
18866,2024,11,Slow,Q628674,102.0
18867,2024,11,Living in America,Q1145539,102.0
18868,2024,11,Heading South,Q110051256,102.0
18869,2024,11,One Day,Q4255607,101.0
18870,2024,11,Love,Q29832832,101.0
18871,2024,11,Brass Monkey,Q4957874,101.0
18872,2024,11,Stay,Q1337106,101.0
18873,2024,11,Tattooed Millionaire,Q7688468,101.0
18874,2024,11,Give It to Me,Q1983076,100.0
18875,2024,11,Boombastic,Q3642293,100.0
18876,2024,11,Illusion,Q125347338,100.0
18877,2024,11,Call My Name,Q2759309,100.0
18878,2024,11,Doomsday,Q121433484,100.0
18879,2024,11,Please Don't Go,Q2584225,100.0
18880,2024,11,Let's Live for Today,Q6532477,100.0
18881,2024,11,Breathless,Q2556562,100.0
18882,2024,11,Breakfast in America,Q2924242,100.0
18883,2024,11,Big in Japan,Q427172,100.0
18884,2024,11,Meow,,99.0
18885,2024,11,Not Fade Away,Q2215255,99.0
18886,2024,11,In Christ Alone,Q6009142,99.0
18887,2024,11,Spanish Harlem,Q3965934,99.0
18888,2024,11,Tobey,Q126939759,99.0
18889,2024,11,A Girl Like You,Q3752994,99.0
18890,2024,11,Wake Up,Q3109531,99.0
18891,2024,11,The Flame,Q7734338,99.0
18892,2024,11,Wildflower,,98.0
18893,2024,11,Born to Be Alive,Q893931,98.0
18894,2024,11,If I Were a Carpenter,Q2061906,98.0
18895,2024,11,Lateralus,Q23131,98.0
18896,2024,11,Just in Time,Q6316668,98.0
18897,2024,11,What About Us,Q36079006,98.0
18898,2024,11,Angel,Q12062448,97.0
18899,2024,11,The Party's Over,Q7756203,97.0
18900,2024,11,Candyman,Q1986072,97.0
18901,2024,11,On the Road Again,Q3293023,97.0
18902,2024,11,Creepin',Q115669312,97.0
18903,2024,11,Sorry Not Sorry,Q117743249,97.0
18904,2024,11,Survivor,Q149099,97.0
18905,2024,11,Walking on a Dream,Q1624354,97.0
18906,2024,11,Runaway,Q97179810,97.0
18907,2024,11,Be with You,Q4875652,96.0
18908,2024,11,Okie from Muskogee,Q3372133,96.0
18909,2024,11,Savage,Q89019004,96.0
18910,2024,11,Magic Carpet Ride,Q3276876,96.0
18911,2024,11,Beast of Burden,Q2892919,96.0
18912,2024,11,The Walk,Q734041,96.0
18913,2024,11,Skin,Q105038462,96.0
18914,2024,11,The One I Love,Q1780906,95.0
18915,2024,11,Lover,Q66382926,95.0
18916,2024,11,Me & U,Q3137776,95.0
18917,2024,11,Ocean Avenue,Q3348655,95.0
18918,2024,11,Harlem Shake,Q4840274,95.0
18919,2024,11,The Beautiful People,Q3985840,95.0
18920,2024,11,Popular,Q118979027,95.0
18921,2024,11,This Love,Q100785150,95.0
18922,2024,11,Big Foot,Q124385775,95.0
18923,2024,11,Pamela,Q1118089,95.0
18924,2024,11,DNA,Q29526511,94.0
18925,2024,11,About You,Q121307943,94.0
18926,2024,11,Mama Said Knock You Out,Q6745325,94.0
18927,2024,11,Boom Boom,Q2557137,94.0
18928,2024,11,Romeo and Juliet,Q2739284,94.0
18929,2024,11,Better Man,Q937182,94.0
18930,2024,11,Forever Young,Q5469469,94.0
18931,2024,11,Thinkin Bout You,Q4051406,94.0
18932,2024,11,Imagine,Q59661785,94.0
18933,2024,11,Thunder,Q29790517,94.0
18934,2024,11,Work,Q22305868,94.0
18935,2024,11,Kookaburra,Q921813,94.0
18936,2024,11,Maybe This Time,Q18162322,93.0
18937,2024,11,White America,Q2566846,93.0
18938,2024,11,Alyosha,Q4063799,93.0
18939,2024,11,Car Wash,Q2050811,93.0
18940,2024,11,Run to You,Q2176004,93.0
18941,2024,11,You Ain't Seen Nothing Yet,Q5872779,93.0
18942,2024,11,Blue Velvet,Q48565,93.0
18943,2024,11,Daylight,Q118316199,93.0
18944,2024,11,Night and Day,Q1477068,92.0
18945,2024,11,Signs,Q7513022,92.0
18946,2024,11,Demons,Q5256282,92.0
18947,2024,11,Spicks and Specks,Q718940,92.0
18948,2024,11,Tribute,Q3110340,92.0
18949,2024,11,One Day at a Time,Q7092573,92.0
18950,2024,11,Friendly Fire,Q124634823,92.0
18951,2024,11,Imitation of Life,Q1659871,92.0
18952,2024,11,Schism,Q2236558,92.0
18953,2024,11,The Way I Am,Q1412631,92.0
18954,2024,11,Must Be Santa,Q3868693,92.0
18955,2024,11,Fame,Q550510,92.0
18956,2024,11,Boyfriend,Q2001066,92.0
18957,2024,11,Santa Lucia,Q1133128,92.0
18958,2024,11,Caruso,Q2564506,91.0
18959,2024,11,Piece by Piece,Q21203243,91.0
18960,2024,11,Highway Star,Q1417325,91.0
18961,2024,11,Baby Boy,Q147713,91.0
18962,2024,11,Ransom,Q65048971,91.0
18963,2024,11,Soldier,Q149524,91.0
18964,2024,11,Goldfinger,Q14716,91.0
18965,2024,11,Can't Stop,Q2292806,90.0
18966,2024,11,Superman,Q1408606,90.0
18967,2024,11,Why Do Fools Fall in Love,Q1807009,90.0
18968,2024,11,Novacane,Q10337920,90.0
18969,2024,11,It's Too Late,Q11977632,90.0
18970,2024,11,Express Yourself,Q582091,90.0
18971,2024,11,I'm Alive,Q2732252,90.0
18972,2024,11,Mesmerizer,Q125975904,90.0
18973,2024,11,God Save the Queen,Q685575,90.0
18974,2024,11,R.E.M.,Q60062917,90.0
18975,2024,11,Take the Long Way Home,Q7677934,90.0
18976,2024,11,Lose Control,Q70454270,90.0
18977,2024,11,Nookie,Q1093259,90.0
18978,2024,11,Jackson,Q2393645,90.0
18979,2024,11,The Snake,Q17028591,90.0
18980,2024,11,C'est la vie,Q2930312,90.0
18981,2024,11,Heat of the Moment,Q10294126,90.0
18982,2024,11,Breathe,Q2454651,90.0
18983,2024,12,The Twelve Days of Christmas,Q112577,262285.0
18984,2024,12,Apt.,Q130554183,115341.0
18985,2024,12,White Christmas,Q1131761,77325.0
18986,2024,12,Feliz Navidad,Q867806,61582.0
18987,2024,12,Hallelujah,Q969635,58444.0
18988,2024,12,"Rudolph, the Red-Nosed Reindeer",Q6505842,54273.0
18989,2024,12,Y.M.C.A.,Q592696,49356.0
18990,2024,12,Defying Gravity,Q2636723,47942.0
18991,2024,12,Kids,Q2327088,43309.0
18992,2024,12,MacArthur Park,Q4357239,42312.0
18993,2024,12,Like a Prayer,Q1420677,29168.0
18994,2024,12,This Christmas,Q7785641,28850.0
18995,2024,12,American Pie,Q466255,26053.0
18996,2024,12,Erika,Q700867,23705.0
18997,2024,12,Blue Christmas,Q2633086,23617.0
18998,2024,12,Edelweiss,Q2735688,22979.0
18999,2024,12,Espresso,Q125450571,22555.0
19000,2024,12,Dance with the Devil,Q5215345,20884.0
19001,2024,12,Zombie,Q169298,20849.0
19002,2024,12,Blackbird,Q880719,19836.0
19003,2024,12,Luther,Q131356037,19798.0
19004,2024,12,Shchedryk,Q865064,19295.0
19005,2024,12,Diamonds & Rust,Q1456492,18341.0
19006,2024,12,Paper Planes,Q2721073,17781.0
19007,2024,12,Popular,Q3908430,17421.0
19008,2024,12,Basket Case,Q1750952,16549.0
19009,2024,12,Wagon Wheel,Q7959653,15823.0
19010,2024,12,Creep,Q863433,14091.0
19011,2024,12,Birds of a Feather,Q126721841,13974.0
19012,2024,12,Please Please Please,Q126415085,13954.0
19013,2024,12,Disease,Q130601340,13762.0
19014,2024,12,Hurricane,Q1419882,13094.0
19015,2024,12,Go Tell It on the Mountain,Q1533390,12941.0
19016,2024,12,Africa,Q383842,12509.0
19017,2024,12,Lose Control,Q122332978,12428.0
19018,2024,12,The Christmas Shoes,Q7722764,11462.0
19019,2024,12,Dixie,Q1231722,11287.0
19020,2024,12,Thick of It,Q130541095,10917.0
19021,2024,12,Forever Young,Q1437264,10904.0
19022,2024,12,Hurt,Q1142043,10726.0
19023,2024,12,Tipsy,Q4828923,10648.0
19024,2024,12,Texas Hold 'Em,Q124507936,10382.0
19025,2024,12,Taste,Q129540090,10357.0
19026,2024,12,Now and Then,Q3293037,10338.0
19027,2024,12,The Times They Are a-Changin',Q2006225,10292.0
19028,2024,12,WAP,Q98066028,10230.0
19029,2024,12,Maps,Q607626,10211.0
19030,2024,12,My Favorite Things,Q546331,10174.0
19031,2024,12,All I Want for Christmas Is You,Q4728897,10141.0
19032,2024,12,"Hold On, I'm Comin'",Q3786254,10038.0
19033,2024,12,Tennessee Whiskey,Q3518110,10005.0
19034,2024,12,Silver Springs,Q7516352,9732.0
19035,2024,12,Iris,Q1932351,9687.0
19036,2024,12,Happy Together,Q2733482,9686.0
19037,2024,12,The Prayer,Q1450954,9618.0
19038,2024,12,Merry Christmas,Q109914046,9611.0
19039,2024,12,Joy to the World,Q6297345,9501.0
19040,2024,12,Like That,Q125131153,9476.0
19041,2024,12,Alouette,Q1138836,9309.0
19042,2024,12,Jolene,Q1573997,9303.0
19043,2024,12,Jeremy,Q1786535,9175.0
19044,2024,12,Imagine,Q1971,9171.0
19045,2024,12,Thriller,Q380825,9124.0
19046,2024,12,Hello,Q21172725,9103.0
19047,2024,12,Stan,Q312122,9089.0
19048,2024,12,Happy Holiday,Q1707635,9028.0
19049,2024,12,Revolution,Q2619535,8981.0
19050,2024,12,What's Up?,Q2604122,8971.0
19051,2024,12,All My Love,Q130442996,8939.0
19052,2024,12,One of Us,Q2469978,8855.0
19053,2024,12,Yesterday,Q202698,8544.0
19054,2024,12,Kokomo,Q1742084,8522.0
19055,2024,12,Flowers,Q115945493,8494.0
19056,2024,12,Beautiful Things,Q124422481,8404.0
19057,2024,12,You Don't Know Me,Q8057190,8394.0
19058,2024,12,Sticky,Q131143924,8393.0
19059,2024,12,Forever Young,Q1437266,8377.0
19060,2024,12,Lollipop,Q2474196,8346.0
19061,2024,12,Rasputin,Q3503685,8250.0
19062,2024,12,Saturn,Q124648690,8175.0
19063,2024,12,Helter Skelter,Q1057533,8064.0
19064,2024,12,Kiss Me,Q2291989,8052.0
19065,2024,12,Regulate,Q7309633,8046.0
19066,2024,12,Low,Q1579259,7990.0
19067,2024,12,Bad Blood,Q19892111,7929.0
19068,2024,12,Fein,Q121591466,7849.0
19069,2024,12,Landslide,Q3392431,7813.0
19070,2024,12,Smile,Q1152776,7805.0
19071,2024,12,Timeless,Q130370599,7769.0
19072,2024,12,Must Be Santa,Q3868693,7751.0
19073,2024,12,Human Nature,Q732826,7730.0
19074,2024,12,Million Dollar Baby,Q125743792,7696.0
19075,2024,12,Lucid Dreams,Q54869141,7611.0
19076,2024,12,Stand by Me,Q1513654,7499.0
19077,2024,12,The Boys of Summer,Q964737,7486.0
19078,2024,12,Witch Doctor,Q8027833,7478.0
19079,2024,12,Euphoria,Q125706765,7236.0
19080,2024,12,Our House,Q7110676,7235.0
19081,2024,12,Peggy,,7214.0
19082,2024,12,Drive,,7194.0
19083,2024,12,All I Want for Christmas Is You,Q4728897,7135.0
19084,2024,12,Enemy,Q109875733,7130.0
19085,2024,12,Let It Be,Q184259,7128.0
19086,2024,12,1985,Q4391031,7108.0
19087,2024,12,Money for Nothing,Q1165404,7083.0
19088,2024,12,Houdini,Q126196232,7056.0
19089,2024,12,Dreams,Q2311707,6999.0
19090,2024,12,Sailor Song,Q130342417,6905.0
19091,2024,12,Carnival,Q124556312,6879.0
19092,2024,12,La Bamba,Q641677,6876.0
19093,2024,12,360,Q126033982,6847.0
19094,2024,12,My Girl,Q1541182,6799.0
19095,2024,12,Juno,Q130336118,6731.0
19096,2024,12,Popular Song,Q57899540,6695.0
19097,2024,12,Wake Me Up,Q13557314,6667.0
19098,2024,12,Snooze,Q117842122,6629.0
19099,2024,12,Snowman,Q47539373,6595.0
19100,2024,12,Happy,Q15275920,6593.0
19101,2024,12,Diet Pepsi,Q128999279,6572.0
19102,2024,12,Stand Up,Q81825427,6557.0
19103,2024,12,Lola,Q2706015,6540.0
19104,2024,12,Something,Q210485,6534.0
19105,2024,12,The Man Who Sold the World,Q2341319,6525.0
19106,2024,12,Angels,Q769491,6514.0
19107,2024,12,Daddy,Q13293685,6438.0
19108,2024,12,Mickey,Q257424,6338.0
19109,2024,12,No Good Deed,Q3877469,6320.0
19110,2024,12,The Final Countdown,Q1165771,6298.0
19111,2024,12,What's Going On,Q2517476,6270.0
19112,2024,12,Mr. Bojangles,Q841967,6264.0
19113,2024,12,Baker Street,Q804380,6236.0
19114,2024,12,Fortnight,Q125511018,6221.0
19115,2024,12,Peg,Q7160503,6219.0
19116,2024,12,Time After Time,Q1808348,6172.0
19117,2024,12,Believe,Q2639231,6170.0
19118,2024,12,White Rabbit,Q1138361,6105.0
19119,2024,12,Alejandro,Q153044,6098.0
19120,2024,12,Sailing,Q1172628,5960.0
19121,2024,12,Tik Tok,Q164100,5946.0
19122,2024,12,Smooth,Q1036227,5935.0
19123,2024,12,Rosanna,Q525539,5927.0
19124,2024,12,Yellow Submarine,Q832799,5927.0
19125,2024,12,Bridge over Troubled Water,Q913700,5913.0
19126,2024,12,Yeah!,Q744297,5912.0
19127,2024,12,Baby,Q1647391,5833.0
19128,2024,12,I Love It,Q3273659,5826.0
19129,2024,12,Yellow,Q529026,5824.0
19130,2024,12,This Is America,Q52808665,5823.0
19131,2024,12,Love Somebody,Q130629875,5812.0
19132,2024,12,Mo Bamba,Q56283767,5787.0
19133,2024,12,I,Q18208944,5785.0
19134,2024,12,Nonsense,Q116453699,5782.0
19135,2024,12,Ocean Eyes,Q30603613,5772.0
19136,2024,12,To Love Somebody,Q2322142,5756.0
19137,2024,12,River,Q16968632,5736.0
19138,2024,12,Laid,Q16995833,5729.0
19139,2024,12,Kim,Q3124224,5725.0
19140,2024,12,There She Goes,Q2736391,5710.0
19141,2024,12,Cruel Summer,Q67184416,5675.0
19142,2024,12,Gold Digger,Q2628090,5638.0
19143,2024,12,Roxanne,Q1631268,5602.0
19144,2024,12,A Thousand Years,Q82123,5594.0
19145,2024,12,Home for the Holidays,Q3596301,5526.0
19146,2024,12,1-800-273-8255,Q30606332,5517.0
19147,2024,12,Heavy Is the Crown,Q130359769,5499.0
19148,2024,12,Islands in the Stream,Q1163515,5480.0
19149,2024,12,Friday,Q1770461,5475.0
19150,2024,12,Father Christmas,Q4353186,5473.0
19151,2024,12,Levitating,Q90599924,5441.0
19152,2024,12,O.P.P.,Q7072070,5441.0
