,year,month,article,qid,monthly_pageviews,genre,artist
15822,2024,10,Thick of It,,46653.0,,
15823,2024,10,Agatha All Along,Q105682603,38382.0,surf music,Kathryn Hahn
15824,2024,10,Disease,Q568635,36197.0,,
15825,2024,10,MacArthur Park,Q4357239,34020.0,orchestral pop,Richard Harris
15826,2024,10,Y.M.C.A.,Q592696,33567.0,disco,Village People
15827,2024,10,Thriller,Q380825,33263.0,disco,Michael Jackson
15828,2024,10,Hallelujah,Q969635,33133.0,popular music,Leonard Cohen
15829,2024,10,Radioactive,Q7281218,25870.0,alternative rock,Imagine Dragons
15830,2024,10,Zombie,Q169298,25506.0,pop rock,The Cranberries
15831,2024,10,Espresso,Q125450571,25450.0,synth-pop,Sabrina Carpenter
15832,2024,10,American Pie,Q466255,23226.0,popular music,Don McLean
15833,2024,10,Noid,,23096.0,,
15834,2024,10,Dixie,Q1231722,22612.0,traditional folk song,
15835,2024,10,Erika,Q700867,18825.0,march,
15836,2024,10,The Twelve Days of Christmas,Q112577,17918.0,Christmas carol,Connie Francis
15837,2024,10,Story of My Life,Q15221456,17578.0,folktronica,One Direction
15838,2024,10,Birds of a Feather,Q126721841,17347.0,new wave,Billie Eilish
15839,2024,10,She Knows,Q20926229,16729.0,hip-hop,J. Cole
15840,2024,10,Please Please Please,Q126415085,16025.0,pop music,Sabrina Carpenter
15841,2024,10,OMG,Q130425972,15678.0,,
15842,2024,10,Hello,Q21172725,15630.0,soul,Adele
15843,2024,10,Diet Pepsi,Q128999279,15533.0,pop music,Addison Rae
15844,2024,10,Forever Young,Q1437264,15187.0,ballad,Alphaville
15845,2024,10,Taste,Q129540090,14655.0,pop music,Sabrina Carpenter
15846,2024,10,Baker Street,Q804380,14497.0,rock music,Gerry Rafferty
15847,2024,10,Maps,Q607626,14318.0,indie rock,Yeah Yeah Yeahs
15848,2024,10,Wagon Wheel,Q7959653,13680.0,country music,Old Crow Medicine Show
15849,2024,10,Highwayman,Q16843253,12839.0,country music,The Highwaymen
15850,2024,10,Mantra,,12769.0,,
15851,2024,10,Landslide,Q3392431,12207.0,popular music,Fleetwood Mac
15852,2024,10,Happy,Q15275920,12130.0,soul,Pharrell Williams
15853,2024,10,Hurt,Q1142043,12029.0,alternative rock,Nine Inch Nails
15854,2024,10,Silver Springs,Q7516352,11738.0,,Fleetwood Mac
15855,2024,10,Lose Control,Q122332978,11696.0,soul,Teddy Swims
15856,2024,10,Kiss Me,Q2291989,11696.0,pop rock,Sixpence None the Richer
15857,2024,10,Tennessee Whiskey,Q3518110,11422.0,country music,George Jones
15858,2024,10,Teardrops,Q124818522,11407.0,,Liam Payne
15859,2024,10,Timeless,Q130370599,11304.0,trap music,The Weeknd
15860,2024,10,Black Velvet,Q880611,11238.0,blues rock,Alannah Myles
15861,2024,10,Money for Nothing,Q1165404,11205.0,rock music,Dire Straits
15862,2024,10,Stan,Q312122,11158.0,horrorcore,Eminem
15863,2024,10,Like a Prayer,Q1420677,11050.0,pop music,Madonna
15864,2024,10,Creep,Q863433,11048.0,alternative rock,Radiohead
15865,2024,10,Jolene,Q1573997,10629.0,country music,Dolly Parton
15866,2024,10,Season of the Witch,Q7441904,10380.0,psychedelic rock,Donovan
15867,2024,10,Beautiful Things,Q124422481,10329.0,rock music,Benson Boone
15868,2024,10,Ghostbusters,Q1392942,10044.0,popular music,Ray Parker Jr.
15869,2024,10,Guess,Q128261248,9993.0,electro house,Charli XCX
15870,2024,10,Heavy Is the Crown,Q130359769,9781.0,nu metal,Linkin Park
15871,2024,10,I Love It,Q3273659,9737.0,synth-pop,Icona Pop
15872,2024,10,Iris,Q1932351,9673.0,alternative rock,Goo Goo Dolls
15873,2024,10,Dreams,Q2311707,9539.0,soft rock,Fleetwood Mac
15874,2024,10,Torn,Q1193181,9500.0,alternative rock,Ednaswap
15875,2024,10,Fein,Q121591466,9432.0,rage,Travis Scott
15876,2024,10,Houdini,Q126196232,9402.0,comedy hip-hop,Eminem
15877,2024,10,Tik Tok,Q164100,9146.0,Eurodance,Kesha
15878,2024,10,Sundown,Q7639816,9091.0,folk rock,Gordon Lightfoot
15879,2024,10,A.M.,Q21006348,8822.0,pop music,One Direction
15880,2024,10,What's Up?,Q2604122,8780.0,alternative rock,4 Non Blondes
15881,2024,10,Africa,Q383842,8662.0,pop music,Toto
15882,2024,10,Mamushi,Q127424825,8642.0,,Megan Thee Stallion
15883,2024,10,The Boys of Summer,Q964737,8601.0,rock music,Don Henley
15884,2024,10,Baby,Q1647391,8562.0,contemporary R&B,Justin Bieber
15885,2024,10,Get Lucky,Q11510350,8549.0,disco,Daft Punk
15886,2024,10,360,Q126033982,8547.0,synth-pop,Charli XCX
15887,2024,10,SOS,Q253739,8523.0,pop music,Rihanna
15888,2024,10,Jeremy,Q1786535,8384.0,grunge,Pearl Jam
15889,2024,10,Alouette,Q1138836,8378.0,cumulative song,Q303
15890,2024,10,Spooky,Q7579119,8268.0,,Classics IV
15891,2024,10,Stand by Me,Q1513654,8183.0,,Ben E. King
15892,2024,10,Yeah!,Q744297,8042.0,crunk&B,Usher
15893,2024,10,Helter Skelter,Q1057533,8020.0,hard rock,The Beatles
15894,2024,10,There She Goes,Q2736391,7993.0,alternative rock,The La's
15895,2024,10,Yellow,Q529026,7925.0,alternative rock,Coldplay
15896,2024,10,Mickey,Q257424,7831.0,glam rock,Racey
15897,2024,10,Friday,Q1770461,7680.0,electropop,Rebecca Black
15898,2024,10,Million Dollar Baby,Q125743792,7657.0,trap music,Tommy Richman
15899,2024,10,La Bamba,Q641677,7628.0,pop rock,Ritchie Valens
15900,2024,10,Rhiannon,Q959036,7422.0,rock music,Fleetwood Mac
15901,2024,10,Witch Doctor,Q8027833,7342.0,comedy music,Ross Bagdasarian Sr.
15902,2024,10,Kokomo,Q1742084,7305.0,pop music,The Beach Boys
15903,2024,10,Bad Blood,Q19892111,7272.0,pop music,Taylor Swift
15904,2024,10,Blackbird,Q880719,7269.0,folk music,The Beatles
15905,2024,10,Apple,Q128117967,7223.0,synth-pop,Charli XCX
15906,2024,10,I Can Only Imagine,Q5976590,7196.0,Christian alternative rock,MercyMe
15907,2024,10,Hound Dog,Q865095,7064.0,rock and roll,Big Mama Thornton
15908,2024,10,The Final Countdown,Q1165771,7039.0,hard rock,Europe
15909,2024,10,The U.S. Air Force,Q7771013,7032.0,military song,
15910,2024,10,Believe,Q2639231,7032.0,house music,Cher
15911,2024,10,Flowers,Q115945493,6968.0,pop music,Miley Cyrus
15912,2024,10,Your Love,Q5853236,6899.0,,The Outfield
15913,2024,10,Now and Then,Q3293037,6893.0,rock music,John Lennon
15914,2024,10,Low,Q1579259,6887.0,crunk,Flo Rida
15915,2024,10,Piano Man,Q1813850,6879.0,soft rock,Billy Joel
15916,2024,10,Time After Time,Q1808348,6878.0,pop music,Cyndi Lauper
15917,2024,10,Paper Planes,Q2721073,6843.0,alternative hip-hop,M.I.A.
15918,2024,10,Edelweiss,Q2735688,6771.0,,Theodore Bikel
15919,2024,10,Poker Face,Q153029,6753.0,synth-pop,Lady Gaga
15920,2024,10,Like That,Q125131153,6747.0,trap music,Future
15921,2024,10,White Rabbit,Q1138361,6724.0,psychedelic rock,Jefferson Airplane
15922,2024,10,Ocean Eyes,Q30603613,6694.0,pop music,Billie Eilish
15923,2024,10,The Man Who Sold the World,Q2341319,6680.0,folk rock,David Bowie
15924,2024,10,Summer Breeze,Q7637277,6639.0,soft rock,Seals and Crofts
15925,2024,10,Tipsy,Q4828923,6631.0,hip-hop,J-Kwon
15926,2024,10,Autumn Leaves,Q79330104,6619.0,chanson,Jo Stafford
15927,2024,10,La Llorona,Q11297109,6517.0,,Chavela Vargas
15928,2024,10,Purple Rain,Q2000445,6455.0,sentimental ballad,Prince and the Revolution
15929,2024,10,This Is America,Q52808665,6419.0,Afrobeat,Donald Glover
15930,2024,10,Lola,Q2706015,6369.0,pop rock,The Kinks
15931,2024,10,Yesterday,Q202698,6253.0,popular music,The Beatles
15932,2024,10,September,Q3075151,6244.0,disco,"Earth, Wind & Fire"
15933,2024,10,Dance with the Devil,Q5215345,6240.0,hip-hop,Immortal Technique
15934,2024,10,Cups,Q14915219,6232.0,folk music,Anna Kendrick
15935,2024,10,Rasputin,Q3503685,6225.0,pop music,Boney M.
15936,2024,10,Gloria,Q2991794,6219.0,garage rock,Them
15937,2024,10,Happy Together,Q2733482,6204.0,pop music,The Turtles
15938,2024,10,1-800-273-8255,Q30606332,6105.0,contemporary R&B,Logic
15939,2024,10,Why Me,Q1415217,6102.0,country music,Kris Kristofferson
15940,2024,10,Grease,Q728791,6091.0,popular music,Frankie Valli
15941,2024,10,Rump Shaker,Q7379371,6091.0,dirty rap,Wreckx-n-Effect
15942,2024,10,Linger,Q2734705,6078.0,alternative rock,The Cranberries
15943,2024,10,Hurricane,Q1419882,6070.0,protest song,Bob Dylan
15944,2024,10,Let It Be,Q184259,5946.0,pop rock,The Beatles
15945,2024,10,A Thousand Years,Q82123,5835.0,pop music,Christina Perri
15946,2024,10,Just Dance,Q189007,5823.0,electropop,Lady Gaga
15947,2024,10,Austin,Q125371893,5772.0,,Dasha
15948,2024,10,Bridge over Troubled Water,Q913700,5750.0,popular music,Simon & Garfunkel
15949,2024,10,Fuel,Q127433335,5749.0,,Eminem
15950,2024,10,Bad Guy,Q62618893,5703.0,pop music,Billie Eilish
15951,2024,10,My Girl,Q1541182,5685.0,soul,The Temptations
15952,2024,10,Shallow,Q56770393,5681.0,country music,Bradley Cooper
15953,2024,10,Daddy,Q13293685,5628.0,nu metal,Korn
15954,2024,10,WAP,Q98066028,5614.0,hip-hop,Q29033668
15955,2024,10,Copacabana,Q1130943,5603.0,popular music,Barry Manilow
15956,2024,10,Ulterior Motives,Q123631007,5596.0,pop music,
15957,2024,10,Toxic,Q379751,5580.0,dance-pop,Britney Spears
15958,2024,10,Perfect,Q21186821,5576.0,pop music,One Direction
15959,2024,10,Something,Q210485,5572.0,soft rock,The Beatles
15960,2024,10,Love Somebody,,5572.0,,
15961,2024,10,Sailor Song,Q130342417,5568.0,indie folk,Gigi Perez
15962,2024,10,Fireflies,Q1165917,5534.0,pop music,Owl City
15963,2024,10,Juno,Q130336118,5525.0,pop music,Sabrina Carpenter
15964,2024,10,Once in a Lifetime,Q661493,5513.0,new wave,Talking Heads
15965,2024,10,Halo,Q147734,5488.0,synth-pop,Beyoncé
15966,2024,10,All Star,Q1404968,5474.0,alternative rock,Smash Mouth
15967,2024,10,Von Dutch,Q124606110,5461.0,dance-pop,Charli XCX
15968,2024,10,Waterfalls,Q1121052,5460.0,contemporary R&B,TLC
15969,2024,10,Famous,Q23647071,5444.0,hip-hop,Kanye West
15970,2024,10,It's My Life,Q1675420,5433.0,synth-pop,Talk Talk
15971,2024,10,Wind of Change,Q157355,5409.0,rock music,Scorpions
15972,2024,10,For the Good Times,Q16385721,5392.0,country music,Bill Nash
15973,2024,10,Buddy Holly,Q578498,5390.0,alternative rock,Weezer
15974,2024,10,Drivers License,Q104774451,5389.0,power pop,Olivia Rodrigo
15975,2024,10,Somebody Save Me,Q127433356,5381.0,country rap,Eminem
15976,2024,10,Down Under,Q1253170,5347.0,new wave,Men at Work
15977,2024,10,Southern Cross,Q7569812,5299.0,folk rock,"Crosby, Stills & Nash"
15978,2024,10,One,Q938656,5295.0,thrash metal,Metallica
15979,2024,10,Remember Me,Q47207729,5292.0,,Miguel
15980,2024,10,Dragula,Q734624,5288.0,industrial metal,Rob Zombie
15981,2024,10,Walk on the Wild Side,Q2454080,5286.0,rock music,Lou Reed
15982,2024,10,Thunderstruck,Q2430003,5283.0,hard rock,AC/DC
15983,2024,10,I,Q18208944,5280.0,hip-hop,Kendrick Lamar
15984,2024,10,Alright,Q19954301,5268.0,jazz rap,Kendrick Lamar
15985,2024,10,Sherry,Q7495381,5241.0,rock music,The Four Seasons
15986,2024,10,Dancing in the Dark,Q1159364,5229.0,electronic rock,Bruce Springsteen
15987,2024,10,Barracuda,Q3635151,5203.0,hard rock,Heart
15988,2024,10,Fire and Rain,Q5451533,5199.0,soft rock,James Taylor
15989,2024,10,Jump,Q720547,5184.0,synth-pop,Van Halen
15990,2024,10,The Way,Q683320,5176.0,alternative rock,Fastball
15991,2024,10,Fortnight,Q125511018,5176.0,downtempo,Taylor Swift
15992,2024,10,Nightshift,Q1387798,5175.0,soul,Commodores
15993,2024,10,That's Life,Q3754019,5160.0,traditional pop,Marion Montgomery
15994,2024,10,Without Me,Q1479183,5158.0,comedy hip-hop,Eminem
15995,2024,10,Rooster,Q2554050,5140.0,grunge,Alice in Chains
15996,2024,10,Those Were the Days,Q88222469,5135.0,folk music,The Limeliters
15997,2024,10,Cruel Summer,Q67184416,5117.0,synth-pop,Taylor Swift
15998,2024,10,Ring of Fire,Q1473718,5115.0,country music,Johnny Cash
15999,2024,10,O.P.P.,Q7072070,5113.0,hip-hop,Naughty by Nature
16000,2024,10,Poison,Q7208434,5090.0,new jack swing,Bell Biv DeVoe
16001,2024,10,Love Story,Q1764379,5087.0,popular music,Taylor Swift
16002,2024,10,Dream On,Q686850,5085.0,rock music,Aerosmith
16003,2024,10,Runaway,Q2664309,5055.0,hip-hop,Kanye West
16004,2024,10,Lucky,Q127919798,5049.0,pop music,Halsey
16005,2024,10,Superstition,Q727067,5032.0,rhythm and blues,Stevie Wonder
16006,2024,10,Respect,Q2030651,5032.0,soul,Otis Redding
16007,2024,10,You Get What You Give,Q1408207,5027.0,,New Radicals
16008,2024,10,Valerie,Q2634654,5014.0,indie rock,The Zutons
16009,2024,10,Carnival,Q124556312,5011.0,trap music,¥$
16010,2024,10,Forever Young,Q1437266,5005.0,rock music,Bob Dylan
16011,2024,10,Sara,Q7421538,4990.0,pop music,Fleetwood Mac
16012,2024,10,Cry Me a River,Q572144,4981.0,pop music,Justin Timberlake
16013,2024,10,Mr. Bojangles,Q841967,4980.0,popular music,Jerry Jeff Walker
16014,2024,10,Lonely Road,Q129733474,4979.0,,Machine Gun Kelly
16015,2024,10,Clint Eastwood,Q770786,4979.0,alternative hip-hop,Gorillaz
16016,2024,10,Wake Me Up,Q13557314,4970.0,pop music,Avicii
16017,2024,10,Islands in the Stream,Q1163515,4960.0,country music,Kenny Rogers
16018,2024,10,White Christmas,Q1131761,4957.0,Christmas music,Bing Crosby
16019,2024,10,Gold Digger,Q2628090,4915.0,pop rap,Kanye West
16020,2024,10,Stronger,Q2018005,4908.0,hip-hop,Kanye West
16021,2024,10,Mockingbird,Q2164631,4899.0,hip-hop,Eminem
16022,2024,10,Mo Bamba,Q56283767,4893.0,trap music,Sheck Wes
16023,2024,10,Atlantic City,Q3445324,4861.0,folk rock,Bruce Springsteen
16024,2024,10,Rock the Boat,Q899169,4853.0,contemporary R&B,Aaliyah
16025,2024,10,Disturbia,Q853621,4851.0,dance-pop,Rihanna
16026,2024,10,Crazy,Q2083222,4838.0,neo soul,Gnarls Barkley
16027,2024,10,Born in the U.S.A.,Q522215,4823.0,rock music,Bruce Springsteen
16028,2024,10,That's Entertainment!,Q17059921,4804.0,popular music,Fred Astaire
16029,2024,10,Rocket Man,Q56070897,4792.0,popular music,Elton John
16030,2024,10,Euphoria,Q125706765,4789.0,trap music,Kendrick Lamar
16031,2024,10,Apologize,Q7468830,4787.0,pop rock,OneRepublic
16032,2024,10,Temporary,Q127433350,4774.0,progressive rap,Eminem
16033,2024,10,The Monster,Q15114662,4771.0,hip-hop,Eminem
16034,2024,10,Blue Monday,Q885777,4762.0,synth-pop,New Order
16035,2024,10,Yellow Submarine,Q832799,4743.0,folk rock,The Beatles
16036,2024,10,Defying Gravity,Q2636723,4715.0,pop music,Idina Menzel
16037,2024,10,The Letter,Q2095265,4698.0,pop rock,The Box Tops
16038,2024,10,Everywhere,Q5418171,4661.0,pop music,Fleetwood Mac
16039,2024,10,The Joker,Q7743459,4631.0,popular music,
16040,2024,10,"""Heroes""",Q701655,4624.0,rock music,David Bowie
16041,2024,10,Born This Way,Q189002,4609.0,popular music,Lady Gaga
16042,2024,10,Joy to the World,Q6297345,4604.0,soft rock,Three Dog Night
16043,2024,10,What's Going On,Q2517476,4586.0,soul,Marvin Gaye
16044,2024,10,Summertime,Q844046,4551.0,jazz,Abbie Mitchell
16045,2024,10,Heart of Glass,Q635756,4547.0,rock and roll,Blondie
16046,2024,10,Imagine,Q1971,4544.0,pop music,John Lennon
16047,2024,10,Rapture,Q1714785,4527.0,disco,Blondie
16048,2024,10,Rockstar,Q126729057,4524.0,hip-hop,Lisa
16049,2024,10,Just the Two of Us,Q634821,4516.0,rhythm and blues,"Grover Washington, Jr."
16050,2024,10,Pillowtalk,Q22337562,4507.0,rhythm and blues,Zayn Malik
16051,2024,10,Brown Sugar,Q991121,4487.0,rock and roll,The Rolling Stones
16052,2024,10,9 to 5,Q4646459,4476.0,country music,Dolly Parton
16053,2024,10,Desperado,Q4037259,4459.0,soft rock,Eagles
16054,2024,10,History,Q22298127,4454.0,pop music,One Direction
16055,2024,10,Hypnotize,Q1629508,4440.0,East Coast hip-hop,The Notorious B.I.G.
16056,2024,10,Without You,Q698481,4418.0,popular music,Badfinger
16057,2024,10,Shut Up and Dance,Q18786700,4388.0,power pop,Walk the Moon
16058,2024,10,Woman's World,Q126891581,4384.0,dance-pop,Katy Perry
16059,2024,10,Cult of Personality,Q2756130,4381.0,alternative metal,Living Colour
16060,2024,10,Iron Man,Q910905,4381.0,rock music,Black Sabbath
16061,2024,10,Time Warp,Q451854,4369.0,,Richard O'Brien
16062,2024,10,Electric Avenue,Q2688110,4369.0,,Eddy Grant
16063,2024,10,Boulevard of Broken Dreams,Q1641812,4366.0,alternative rock,Green Day
16064,2024,10,Venus,Q749752,4348.0,popular music,Shocking Blue
16065,2024,10,Roxanne,Q1631268,4347.0,popular music,The Police
16066,2024,10,Come as You Are,Q910487,4346.0,grunge,Nirvana
16067,2024,10,Wild Horses,Q240211,4343.0,popular music,The Rolling Stones
16068,2024,10,Sukiyaki,Q1770488,4335.0,pop music,Kyū Sakamoto
16069,2024,10,The Power of Love,Q1852653,4334.0,pop music,Jennifer Rush
16070,2024,10,Closing Time,Q5135443,4313.0,,Semisonic
16071,2024,10,Cherry Bomb,Q5092300,4303.0,popular music,The Runaways
16072,2024,10,Oops!... I Did It Again,Q733931,4278.0,teen pop,Britney Spears
16073,2024,10,Feather,Q123312089,4261.0,dance-pop,Sabrina Carpenter
16074,2024,10,As Time Goes By,Q719975,4239.0,,Frances E. Williams
16075,2024,10,Yummy,Q79646941,4217.0,pop music,Justin Bieber
16076,2024,10,Smile,Q1152776,4212.0,popular music,Petula Clark
16077,2024,10,Talk Talk,Q130331280,4209.0,,
16078,2024,10,The Wayfaring Stranger,Q3989961,4200.0,American folk music,
16079,2024,10,Alejandro,Q153044,4188.0,electropop,Lady Gaga
16080,2024,10,1979,Q2733678,4158.0,alternative rock,The Smashing Pumpkins
16081,2024,10,Texas Hold 'Em,Q124507936,4146.0,country pop,Beyoncé
16082,2024,10,Informer,Q3798619,4139.0,rapping,Snow
16083,2024,10,Live and Let Die,Q568484,4134.0,popular music,Wings
16084,2024,10,Thank You,Q1635376,4126.0,pop music,Dido
16085,2024,10,Crazy,Q5183105,4116.0,popular music,Patsy Cline
16086,2024,10,Bad Day,Q2081392,4110.0,pop music,Daniel Powter
16087,2024,10,What You Won't Do for Love,Q7991506,4098.0,blue-eyed soul,Bobby Caldwell
16088,2024,10,Lollipop,Q2474196,4089.0,dirty rap,Lil Wayne
16089,2024,10,Relax,Q104175596,4078.0,Hi-NRG,Frankie Goes to Hollywood
16090,2024,10,Runaway Train,Q2574626,4074.0,alternative rock,Soul Asylum
16091,2024,10,Shout,Q3959743,4069.0,rock and roll,The Isley Brothers
16092,2024,10,Smooth,Q1036227,4033.0,rock music,Santana
16093,2024,10,Eternal Flame,Q1371048,4026.0,popular music,The Bangles
16094,2024,10,Closer,Q239076,4006.0,industrial rock,Nine Inch Nails
16095,2024,10,Touch,Q128790715,3969.0,dance-pop,Katseye
16096,2024,10,Solsbury Hill,Q1808658,3966.0,art rock,Peter Gabriel
16097,2024,10,Fancy,Q15891138,3963.0,electro hop,Iggy Azalea
16098,2024,10,Bad,Q275422,3962.0,pop music,Michael Jackson
16099,2024,10,TGIF,Q126974719,3953.0,,
16100,2024,10,Unwritten,Q999593,3953.0,pop music,Natasha Bedingfield
16101,2024,10,Convoy,Q3689909,3951.0,country music,C. W. McCall
16102,2024,10,The Times They Are a-Changin',Q2006225,3936.0,folk music,Bob Dylan
16103,2024,10,Kashmir,Q978391,3926.0,hard rock,Led Zeppelin
16104,2024,10,Someone like You,Q166904,3925.0,pop music,Adele
16105,2024,10,Turn the Page,Q2717247,3922.0,rock music,Bob Seger
16106,2024,10,Drive,Q169987,3916.0,rock music,The Cars
16107,2024,10,The Gambler,Q5559091,3914.0,country music,Bobby Bare
16108,2024,10,Chandelier,Q16028874,3913.0,electropop,Sia
16109,2024,10,22,Q720620,3912.0,country music,Taylor Swift
16110,2024,10,Wrecking Ball,Q14661781,3911.0,synth-pop,Miley Cyrus
16111,2024,10,Changes,Q2086380,3909.0,hip-hop,Tupac Shakur
16112,2024,10,Human Nature,Q732826,3892.0,pop music,Michael Jackson
16113,2024,10,Lunch,Q125688793,3889.0,electro,Billie Eilish
16114,2024,10,Peaches,Q17063439,3876.0,,The Presidents of the United States of America
16115,2024,10,I'm Lovin' It,Q939945,3862.0,pop music,Justin Timberlake
16116,2024,10,Jeepers Creepers,Q6172950,3850.0,,Ethel Waters
16117,2024,10,La Grange,Q1166204,3850.0,blues rock,ZZ Top
16118,2024,10,To Love Somebody,Q2322142,3841.0,blue-eyed soul,Bee Gees
16119,2024,10,Revolution,Q2619535,3839.0,hard rock,The Beatles
16120,2024,10,The Prayer,Q1450954,3831.0,crossover,Céline Dion
16121,2024,10,I'll Be There for You,Q2006198,3823.0,power pop,The Rembrandts
16122,2024,10,I Miss You,Q2739062,3822.0,alternative rock,Blink-182
16123,2024,10,Abracadabra,Q323324,3815.0,pop rock,Steve Miller Band
16124,2024,10,Royals,Q14370331,3812.0,indie pop,Lorde
16125,2024,10,Blue Moon,Q804574,3812.0,popular music,Glen Gray
16126,2024,10,Nightcall,Q3341411,3790.0,synthwave,Kavinsky
16127,2024,10,Warszawa,Q546524,3783.0,ambient music,David Bowie
16128,2024,10,Strange,Q85803649,3775.0,soul,Celeste
16129,2024,10,Heads Will Roll,Q3115869,3748.0,indie pop,Yeah Yeah Yeahs
16130,2024,10,Me & U,Q3137776,3724.0,contemporary R&B,Cassie Ventura
16131,2024,10,Take Me Home Tonight,Q1324983,3703.0,pop rock,Eddie Money
16132,2024,10,Girl You Know It's True,Q1526754,3697.0,dance-pop,Milli Vanilli
16133,2024,10,1985,Q4391031,3697.0,pop-punk,Bowling for Soup
16134,2024,10,Polly,Q1575153,3697.0,grunge,Nirvana
16135,2024,10,Milkshake,Q1761593,3695.0,dance music,Kelis
16136,2024,10,Gloria,Q3772414,3693.0,pop music,Umberto Tozzi
16137,2024,10,Vampire,Q119451063,3666.0,pop rock,Olivia Rodrigo
16138,2024,10,Fantasy,Q996033,3642.0,contemporary R&B,Mariah Carey
16139,2024,10,Water,Q123169436,3610.0,contemporary R&B,Tyla
16140,2024,10,Wish You Were Here,Q1130223,3602.0,popular music,Pink Floyd
16141,2024,10,Closer,Q26257738,3592.0,electronic dance music,The Chainsmokers
16142,2024,10,Double Life,Q126946407,3583.0,,
16143,2024,10,The Rose,Q1808804,3582.0,pop music,Bette Midler
16144,2024,10,Mia Khalifa,Q74208810,3560.0,trap music,iLoveFriday
16145,2024,10,City of New Orleans,Q21643112,3548.0,folk music,Steve Goodman
16146,2024,10,Anti-Hero,Q114721508,3544.0,pop rock,Taylor Swift
16147,2024,10,Diamonds,Q74038,3543.0,pop music,Rihanna
16148,2024,10,Vogue,Q1128775,3530.0,house music,Madonna
16149,2024,10,Call Me,Q857507,3524.0,popular music,Blondie
16150,2024,10,Aquamarine,,3519.0,,
16151,2024,10,Umbrella,Q155447,3515.0,pop music,Rihanna
16152,2024,10,Lonely,Q100406799,3508.0,pop music,Justin Bieber
16153,2024,10,Dreams,Q98910463,3507.0,alternative rock,The Cranberries
16154,2024,10,Baby Come Back,Q4838245,3490.0,soft rock,Player
16155,2024,10,Numb,Q19973,3485.0,alternative rock,Linkin Park
16156,2024,10,Beyond the Sea,Q2551568,3480.0,,Harry James and His Orchestra
16157,2024,10,Loser,Q2363966,3447.0,alternative rock,Beck
16158,2024,10,Regulate,Q7309633,3431.0,hip-hop,Warren G
16159,2024,10,How Bizarre,Q10298652,3429.0,pop rap,OMC
16160,2024,10,Take It to the Limit,Q3980281,3405.0,soft rock,Eagles
16161,2024,10,Our House,Q7110676,3398.0,baroque pop,"Crosby, Stills, Nash & Young"
16162,2024,10,Vienna,Q2523320,3387.0,soft rock,Billy Joel
16163,2024,10,Eyes Without a Face,Q1126532,3385.0,,Billy Idol
16164,2024,10,Ohio,Q2137506,3379.0,protest song,"Crosby, Stills & Nash"
16165,2024,10,The Scientist,Q1991424,3364.0,alternative rock,Coldplay
16166,2024,10,Tom Dooley,Q15817835,3359.0,American folk music,The Kingston Trio
16167,2024,10,New Woman,Q129175647,3352.0,,Lisa
16168,2024,10,Sailing,Q1172628,3349.0,soft rock,Christopher Cross
16169,2024,10,Pedro,Q125685873,3346.0,cha-cha-chá,Raffaella Carrà
16170,2024,10,Wild Thing,Q225027,3307.0,garage rock,The Troggs
16171,2024,10,Home,Q1472488,3287.0,soft rock,Q153694
16172,2024,10,Freedom,Q24198308,3287.0,blues,Beyoncé
16173,2024,10,Yonkers,Q8055079,3270.0,horrorcore,"Tyler, the Creator"
16174,2024,10,The Boy Is Mine,Q124817156,3264.0,contemporary R&B,Ariana Grande
16175,2024,10,Levitating,Q90599924,3257.0,electro-disco,Dua Lipa
16176,2024,10,The Promise,Q7758542,3254.0,,When in Rome
16177,2024,10,Love Potion No. 9,Q3068179,3247.0,popular music,The Clovers
16178,2024,10,Rosanna,Q525539,3238.0,rock music,Toto
16179,2024,10,EBay,Q127268,3237.0,comedy music,"""Weird Al"" Yankovic"
16180,2024,10,Judas,Q188766,3236.0,dance-pop,Lady Gaga
16181,2024,10,Nutshell,Q7070555,3220.0,alternative rock,Alice in Chains
16182,2024,10,I'll Be There,Q1073719,3178.0,pop music,The Jackson 5
16183,2024,10,Maneater,Q1143166,3167.0,soft rock,Hall & Oates
16184,2024,10,Sledgehammer,Q593978,3152.0,art rock,Peter Gabriel
16185,2024,10,Just like Heaven,Q956305,3148.0,,The Cure
16186,2024,10,Perfect,Q29051557,3147.0,ballade,Ed Sheeran
16187,2024,10,Lean on Me,Q1423445,3099.0,soul,Bill Withers
16188,2024,10,Tim McGraw,Q2076570,3094.0,country music,Taylor Swift
16189,2024,10,Bloody Mary,Q4035220,3079.0,electropop,Lady Gaga
16190,2024,10,Black,Q2276212,3070.0,alternative rock,Pearl Jam
16191,2024,10,Sign of the Times,Q29341805,3069.0,glam rock,Harry Styles
16192,2024,10,Oh Yeah,Q3752329,3066.0,synth-pop,Yello
16193,2024,10,Tutti Frutti,Q2001828,3062.0,rock and roll,Little Richard and His Band
16194,2024,10,Kyrie,Q1748161,3056.0,pop rock,Mr. Mister
16195,2024,10,Starman,Q2455256,3050.0,glam rock,David Bowie
16196,2024,10,Imagine,Q1971,3037.0,pop music,John Lennon
16197,2024,10,The Ride,Q7760701,3032.0,country music,David Allan Coe
16198,2024,10,Tusk,Q3420453,3030.0,rock music,Fleetwood Mac
16199,2024,10,Rock and Roll,Q3503883,3029.0,glam rock,Gary Glitter
16200,2024,10,Believer,Q28737603,3023.0,pop rock,Imagine Dragons
16201,2024,10,Earth,Q63245158,3021.0,pop music,Lil Dicky
